,Name,Price,Mileage,ages,accident_damages,Insurance,service_repairs,fuel_capacity,wheelbase,dirver_leg_room,dirver_head_room,cargo_capacity,curb_weight,towing_capacity,drive_type_text,transmission_text,torque_num,torque_rpm,dimension_L,dimension_W,dimension_H,mile_per_gallon_city,mile_per_gallon_hwy,engine_cly,engine_fuel,engine_L,color_ext,color_int,torque,type
789,2014 Audi A8 L,29998,59,9,No Accidents or Damage Reported,0,8,444.0,122.9,41.4,37.2,Null,4619,Null,All Wheel Drive,Automatic,444,1500,207.4,76.7,57.9,16,26,8, Turbo Gas,4.0,White,Tan,2960.0,sedan
790,2014 Mercedes-Benz C250 Sport,19998,59,9,No Accidents or Damage Reported,0,0,229.0,108.7,41.7,37.1,Null,3428,Null,Rear Wheel Drive,Automatic,229,2000,180.8,69.7,56.3,22,31,4, Turbo Gas,1.8,Silver,Black,1145.0,sedan
791,2019 Cadillac CTS Luxury,27998,52,4,No Accidents or Damage Reported,0,0,285.0,114.6,45.7,40.4,Null,3757,Null,Rear Wheel Drive,Automatic,285,5300,195.5,72.2,57.2,19,29,6, Gas,3.6,Red,Gray,537.7,sedan
792,2017 Toyota Avalon Limited,27998,32,6,No Accidents or Damage Reported,0,1,248.0,111.0,42.1,37.6,Null,3583,Null,Front Wheel Drive,Automatic,248,4700,195.3,72.2,57.5,21,30,6, Gas,3.5,Black,Black,527.7,sedan
793,2018 Hyundai Elantra SEL,17998,51,5,No Accidents or Damage Reported,0,0,132.0,106.3,42.2,38.8,Null,2811,Null,Front Wheel Drive,Automatic,132,4500,179.9,70.9,56.5,28,37,4, Gas,2.0,Gray,Black,293.3,sedan
794,2017 Cadillac ATS Luxury,22998,43,6,No Accidents or Damage Reported,0,1,295.0,109.3,42.5,38.6,Null,3542,Null,All Wheel Drive,Automatic,295,3000,182.8,71.1,55.9,22,30,4, Turbo Gas,2.0,Red,Gray,983.3,sedan
795,2015 Nissan Sentra SV,15998,65,8,No Accidents or Damage Reported,0,4,128.0,106.3,42.5,39.4,Null,2873,Null,Front Wheel Drive,Automatic,128,3600,182.1,69.3,58.9,29,39,4, Gas,1.8,Gray,Gray,355.6,sedan
796,2018 Audi A4 Premium Plus,25998,59,5,No Accidents or Damage Reported,0,1,273.0,111.0,41.3,38.9,Null,3626,Null,All Wheel Drive,Automatic,273,1600,186.1,72.5,56.2,24,34,4, Turbo Gas,2.0,Black,Black,1706.2,sedan
797,2021 Toyota Camry SE,25998,52,2,No Accidents or Damage Reported,0,0,184.0,111.2,42.1,38.3,Null,3340,Null,Front Wheel Drive,Automatic,184,5000,192.7,72.4,56.9,28,39,4, Gas,2.5,Black,Black,368.0,sedan
798,2016 Audi A6 Premium Plus,20998,63,7,No Accidents or Damage Reported,0,0,273.0,114.6,41.3,37.2,Null,3803,Null,Front Wheel Drive,Automatic,273,1600,194.2,73.8,57.8,24,34,4, Turbo Gas,2.0,Gray,Black,1706.2,sedan
799,2015 Kia K900 Luxury,22998,57,8,No Accidents or Damage Reported,0,0,376.0,119.9,45.9,40.2,Null,4555,Null,Rear Wheel Drive,Automatic,376,5000,200.6,74.8,58.5,15,23,8, Gas,5.0,White,Gray,752.0,sedan
800,2017 Lexus GS 350 F-Sport,32998,58,6,No Accidents or Damage Reported,0,0,280.0,112.2,42.3,38.0,Null,3891,Null,All Wheel Drive,Automatic,280,4800,192.1,72.4,57.9,19,27,6, Gas,3.5,Silver,Black,583.3,sedan
801,2018 Nissan Altima SV,16998,116,5,No Accidents or Damage Reported,0,0,177.0,109.3,45.0,40.0,Null,3233,Null,Front Wheel Drive,Automatic,177,4000,191.9,72.0,57.8,27,38,4, Gas,2.5,White,Tan,442.5,sedan
802,2022 Toyota Camry SE,26998,33,1,No Accidents or Damage Reported,0,0,184.0,111.2,42.1,38.3,Null,3340,Null,Front Wheel Drive,Automatic,184,5000,192.7,72.4,56.9,28,39,4, Gas,2.5,Gray,Gray,368.0,sedan
803,2014 Ford Fiesta SE,12599,92,9,No Accidents or Damage Reported,0,0,125.0,98.0,42.2,39.1,Null,2578,Null,Front Wheel Drive,Manual 5 Speed,125,2500,173.6,67.8,58.0,31,43,3, Turbo Gas,1.0,Silver,Black,500.0,sedan
804,2020 Acura ILX Technology,22998,67,3,No Accidents or Damage Reported,0,0,180.0,105.1,42.3,38.0,Null,3124,Null,Front Wheel Drive,Automatic,180,3600,182.2,70.6,55.6,24,34,4, Gas,2.4,White,Brown,500.0,sedan
805,2016 Infiniti Q50 Premium,19998,82,7,No Accidents or Damage Reported,0,0,258.0,112.2,44.5,39.5,Null,3787,Null,All Wheel Drive,Automatic,258,1500,188.3,71.8,57.2,22,28,4, Turbo Gas,2.0,Brown,Tan,1720.0,sedan
806,2020 Nissan Versa SV,17998,57,3,No Accidents or Damage Reported,0,0,114.0,103.1,44.5,39.5,Null,2657,Null,Front Wheel Drive,Automatic,114,4000,177.0,68.5,57.3,32,40,4, Gas,1.6,Gray,Black,285.0,sedan
807,2019 Ford Fusion SE,18998,70,4,No Accidents or Damage Reported,0,2,185.0,112.2,44.3,39.2,Null,3470,Null,Front Wheel Drive,Automatic,185,4320,191.7,75.2,58.1,23,34,4, Turbo Gas,1.5,White,Black,428.2,sedan
808,2018 Dodge Charger SXT,23998,68,5,No Accidents or Damage Reported,0,2,260.0,120.2,41.8,38.6,Null,3934,Null,Rear Wheel Drive,Automatic,260,4800,198.4,75.0,58.2,19,30,6, Gas,3.6,Gray,Black,541.7,sedan
809,2012 Toyota Camry LE,15998,105,11,No Accidents or Damage Reported,0,6,170.0,109.3,41.6,38.8,Null,3190,Null,Front Wheel Drive,Automatic,170,4100,189.2,71.7,57.9,25,35,4, Gas,2.5,Silver,Gray,414.6,sedan
810,2020 Honda Civic EX-L,24998,38,3,No Accidents or Damage Reported,0,0,162.0,106.3,42.3,37.5,Null,2928,Null,Front Wheel Drive,Automatic,162,1700,182.7,70.9,55.7,32,42,4, Turbo Gas,1.5,Black,Black,952.9,sedan
811,2023 Nissan Kicks S,23998,17,0,No Accidents or Damage Reported,0,1,114.0,103.1,43.7,40.4,25.3 cu ft,2682,Null,Front Wheel Drive,Automatic,114,4000,169.1,69.3,63.3,31,36,4, Gas,1.6,Gray,Black,285.0,sedan
812,2019 Honda Accord LX,25998,18,4,No Accidents or Damage Reported,0,0,192.0,111.4,42.3,39.5,Null,3131,Null,Front Wheel Drive,Automatic,192,1600,192.2,73.3,57.1,30,38,4, Turbo Gas,1.5,Silver,Gray,1200.0,sedan
813,2019 Ford Fusion Hybrid SE,20998,38,4,No Accidents or Damage Reported,0,0,129.0,112.2,44.3,39.2,Null,3695,Null,Front Wheel Drive,Automatic,129,4000,191.8,75.2,58.0,43,41,4, Hybrid,2.0,Silver,Black,322.5,sedan
814,2016 Ford Fusion SE,17998,53,7,No Accidents or Damage Reported,0,0,185.0,112.2,44.3,39.2,Null,3431,Null,Front Wheel Drive,Automatic,185,4320,191.7,72.9,58.1,24,36,4, Turbo Gas,1.5,Burgundy,Black,428.2,sedan
815,2019 Kia Forte LXS,17998,60,4,No Accidents or Damage Reported,0,0,132.0,106.3,42.2,38.8,Null,2762,Null,Front Wheel Drive,Automatic,132,4500,182.7,70.9,56.5,30,40,4, Gas,2.0,White,Black,293.3,sedan
816,2017 Mercedes-Benz S550,43998,57,6,No Accidents or Damage Reported,0,3,516.0,124.6,41.4,39.7,Null,4773,Null,All Wheel Drive,Automatic,516,1800,206.5,75.0,58.8,16,25,8, Turbo Gas,4.7,Gray,Black,2866.7,sedan
817,2016 Acura RLX,24998,39,7,No Accidents or Damage Reported,0,4,272.0,112.2,42.3,37.6,Null,4003,Null,Front Wheel Drive,Automatic,272,4500,196.1,74.4,57.7,20,31,6, Gas,3.5,Burgundy,Tan,604.4,sedan
818,2013 Buick Regal Turbo,18998,46,10,No Accidents or Damage Reported,0,2,260.0,107.8,42.1,38.8,Null,3671,Null,Front Wheel Drive,Automatic,260,2000,190.2,73.1,58.4,18,29,4, Turbo Gas,2.0,Black,Black,1300.0,sedan
819,2016 Kia Optima EX,17998,82,7,No Accidents or Damage Reported,0,1,178.0,110.4,45.5,39.8,Null,3362,Null,Front Wheel Drive,Automatic,178,4000,191.1,73.2,57.7,24,35,4, Gas,2.4,Burgundy,Black,445.0,sedan
820,2018 Hyundai Elantra SE,16998,54,5,No Accidents or Damage Reported,0,0,132.0,106.3,42.2,38.8,Null,2811,Null,Front Wheel Drive,Automatic,132,4500,179.9,70.9,56.5,29,38,4, Gas,2.0,Blue,Gray,293.3,sedan
821,2020 Toyota Corolla LE,21998,20,3,No Accidents or Damage Reported,0,0,126.0,106.3,42.0,38.3,Null,2955,Null,Front Wheel Drive,Automatic,126,3900,182.3,70.1,56.5,30,38,4, Gas,1.8,Silver,Gray,323.1,sedan
822,2021 Toyota Camry SE,25998,62,2,No Accidents or Damage Reported,0,0,184.0,111.2,42.1,38.3,Null,3340,Null,Front Wheel Drive,Automatic,184,5000,192.7,72.4,56.9,28,39,4, Gas,2.5,Black,Black,368.0,sedan
823,2022 Toyota Camry Hybrid XSE,37998,19,1,No Accidents or Damage Reported,0,0,163.0,111.2,42.1,38.3,Null,3580,Null,Front Wheel Drive,Automatic,163,5200,192.7,72.4,56.9,44,47,4, Hybrid,2.5,White,Red,313.5,sedan
824,2022 Toyota Camry SE,26998,28,1,No Accidents or Damage Reported,0,0,184.0,111.2,42.1,38.3,Null,3340,Null,Front Wheel Drive,Automatic,184,5000,192.7,72.4,56.9,28,39,4, Gas,2.5,White,Gray,368.0,sedan
825,2019 Nissan Sentra S,19998,27,4,No Accidents or Damage Reported,0,1,125.0,106.3,42.5,39.4,Null,2909,Null,Front Wheel Drive,Automatic,125,3600,182.1,69.3,58.9,27,35,4, Gas,1.8,Black,Black,347.2,sedan
826,2023 Hyundai Elantra N,33998,17,0,No Accidents or Damage Reported,0,0,289.0,107.1,42.3,39.9,Null,3296,Null,Front Wheel Drive,Automatic,289,2100,184.1,71.9,55.7,20,30,4, Turbo Gas,2.0,Blue,Black,1376.2,sedan
827,2019 Nissan Maxima Platinum,31998,33,4,No Accidents or Damage Reported,0,0,261.0,109.3,45.0,38.9,Null,3676,Null,Front Wheel Drive,Automatic,261,4400,192.8,73.2,56.5,20,30,6, Gas,3.5,Blue,Brown,593.2,sedan
828,2022 Hyundai Sonata SE,21998,50,1,No Accidents or Damage Reported,0,0,181.0,111.8,46.1,40.0,Null,3120,Null,Front Wheel Drive,Automatic,181,4000,192.9,73.2,56.9,28,38,4, Gas,2.5,Gray,Black,452.5,sedan
829,2019 Mercedes-Benz A220,28998,34,4,No Accidents or Damage Reported,0,11,221.0,107.4,41.8,40.3,Null,3417,Null,All Wheel Drive,Automatic,221,1600,179.1,70.7,56.9,24,35,4, Turbo Gas,2.0,White,Black,1381.2,sedan
830,2022 Kia Forte GT,25998,18,1,No Accidents or Damage Reported,0,1,195.0,106.3,42.2,38.8,Null,3079,Null,Front Wheel Drive,Automatic,195,1500,182.7,70.9,56.5,27,35,4, Turbo Gas,1.6,Gray,Black,1300.0,sedan
831,2017 Kia Forte LX,13599,124,6,No Accidents or Damage Reported,0,17,132.0,106.3,42.2,39.1,Null,2804,Null,Front Wheel Drive,Automatic,132,4500,179.5,70.1,56.3,29,38,4, Gas,2.0,White,Black,293.3,sedan
832,2019 Honda Accord Touring,29998,17,4,No Accidents or Damage Reported,0,0,273.0,111.4,42.3,37.5,Null,3428,Null,Front Wheel Drive,Automatic,273,1500,192.2,73.3,57.1,22,32,4, Turbo Gas,2.0,Silver,Gray,1820.0,sedan
833,2019 Volkswagen Arteon SEL,26998,32,4,No Accidents or Damage Reported,0,0,258.0,111.9,41.2,37.7,Null,3854,Null,All Wheel Drive,Automatic,258,1950,191.4,73.7,56.5,20,27,4, Turbo Gas,2.0,White,Black,1323.1,sedan
834,2018 BMW 330 I,23998,46,5,Multiple Damage Events,0,2,258.0,110.6,42.0,40.3,Null,3410,Null,Rear Wheel Drive,Automatic,258,1450,182.5,71.3,56.3,24,34,4, Turbo Gas,2.0,Red,Gray,1779.3,sedan
835,2017 Hyundai Sonata Sport,18998,79,6,No Accidents or Damage Reported,0,0,178.0,110.4,45.5,40.4,Null,3311,Null,Front Wheel Drive,Automatic,178,4000,191.1,73.4,58.1,25,35,4, Gas,2.4,Black,Black,445.0,sedan
836,2019 Acura TLX,28998,26,4,No Accidents or Damage Reported,0,0,267.0,109.3,42.6,37.2,Null,3765,Null,All Wheel Drive,Automatic,267,4500,191.5,73.0,57.0,20,29,6, Gas,3.5,Gray,Black,593.3,sedan
837,2023 Honda Accord Hybrid Sport-L,34998,11,0,No Accidents or Damage Reported,0,0,134.0,111.4,42.3,37.5,Null,3488,Null,Front Wheel Drive,Automatic,134,4500,195.7,73.3,57.1,46,41,4, Hybrid,2.0,Gray,Black,297.8,sedan
838,2016 Buick LaCrosse 1SB,22998,16,7,No Accidents or Damage Reported,0,0,264.0,111.7,41.7,38.0,Null,3895,Null,Front Wheel Drive,Automatic,264,5300,196.9,73.1,59.2,18,28,6, Gas,3.6,Gold,Tan,498.1,sedan
839,2019 Volkswagen Jetta S,19998,26,4,No Accidents or Damage Reported,0,0,184.0,105.7,41.1,38.5,Null,2888,Null,Front Wheel Drive,Manual 6 Speed,184,1400,185.1,70.8,57.4,30,40,4, Turbo Gas,1.4,Silver,Black,1314.3,sedan
840,2019 Mercedes-Benz C300,24998,47,4,No Accidents or Damage Reported,0,0,273.0,111.8,41.7,37.1,Null,3472,Null,Rear Wheel Drive,Automatic,273,1800,184.5,71.3,56.8,23,34,4, Turbo Gas,2.0,White,Tan,1516.7,sedan
841,2018 Toyota Corolla LE,19998,36,5,No Accidents or Damage Reported,0,1,128.0,106.3,42.3,38.3,Null,2870,Null,Front Wheel Drive,Automatic,128,4400,183.1,69.9,57.3,28,36,4, Gas,1.8,Gray,Black,290.9,sedan
842,2019 Hyundai Elantra SE,18998,43,4,No Accidents or Damage Reported,0,0,132.0,106.3,42.2,40.3,Null,2844,Null,Front Wheel Drive,Automatic,132,4500,181.9,70.9,56.5,29,38,4, Gas,2.0,White,Black,293.3,sedan
843,2022 Kia Forte LXS,19998,16,1,No Accidents or Damage Reported,0,0,132.0,106.3,42.2,38.8,Null,2908,Null,Front Wheel Drive,Automatic,132,4500,182.7,70.9,56.5,29,39,4, Gas,2.0,Black,Black,293.3,sedan
844,2014 Kia Optima LX,13998,123,9,No Accidents or Damage Reported,0,0,181.0,110.0,45.5,40.0,Null,3237,Null,Front Wheel Drive,Automatic,181,4250,190.7,72.1,57.1,23,34,4, Gas,2.4,Silver,Gray,425.9,sedan
845,2018 Hyundai Elantra SE,17998,18,5,No Accidents or Damage Reported,0,0,132.0,106.3,42.2,38.8,Null,2811,Null,Front Wheel Drive,Automatic,132,4500,179.9,70.9,56.5,29,38,4, Gas,2.0,Black,Gray,293.3,sedan
846,2015 Kia Forte LX,12998,76,8,No Accidents or Damage Reported,0,0,130.0,106.3,42.2,39.1,Null,2804,Null,Front Wheel Drive,Manual 6 Speed,130,4700,179.5,70.1,56.3,25,37,4, Gas,1.8,Silver,Gray,276.6,sedan
847,2013 Hyundai Sonata Limited,14599,118,10,No Accidents or Damage Reported,0,2,179.0,110.0,45.5,38.1,Null,3316,Null,Front Wheel Drive,Automatic,179,4250,189.8,72.2,57.9,24,35,4, Gas,2.4,Blue,Tan,421.2,sedan
848,2013 Mazda Mazda3 I SV,12998,113,10,No Accidents or Damage Reported,0,0,135.0,103.9,42.0,38.9,Null,2929,Null,Front Wheel Drive,Automatic,135,4500,180.9,69.1,57.9,24,33,4, Gas,2.0,Silver,Black,300.0,sedan
849,2015 BMW 328 XI,18998,83,8,No Accidents or Damage Reported,0,14,255.0,110.6,42.0,40.3,Null,3595,Null,All Wheel Drive,Automatic,255,1250,182.5,71.3,56.5,22,33,4, Turbo Gas,2.0,Gray,Black,2040.0,sedan
850,2017 Hyundai Elantra SE,14998,89,6,No Accidents or Damage Reported,0,10,132.0,106.3,42.2,38.8,Null,2812,Null,Front Wheel Drive,Automatic,132,4500,179.9,70.9,56.5,29,38,4, Gas,2.0,Silver,Gray,293.3,sedan
851,2020 Kia Forte LXS,14599,101,3,No Accidents or Damage Reported,0,0,132.0,106.3,42.2,38.8,Null,2762,Null,Front Wheel Drive,Automatic,132,4500,182.7,70.9,56.5,29,40,4, Gas,2.0,Gray,Black,293.3,sedan
852,2015 Audi A3 Premium,16998,100,8,No Accidents or Damage Reported,0,1,200.0,103.8,41.2,39.6,Null,3175,Null,Front Wheel Drive,Automatic,200,1600,175.0,70.7,55.8,23,33,4, Turbo Gas,1.8,White,Brown,1250.0,sedan
853,2018 Genesis G80,29998,17,5,No Accidents or Damage Reported,0,0,293.0,118.5,45.7,41.1,Null,4350,Null,All Wheel Drive,Automatic,293,5000,196.5,74.4,58.3,18,25,6, Gas,3.8,Silver,Black,586.0,sedan
854,2016 Ford Focus SE,14998,75,7,No Accidents or Damage Reported,0,0,146.0,104.3,41.9,38.3,Null,2960,Null,Front Wheel Drive,Automatic,146,4450,178.5,71.8,57.7,26,36,4, Gas,2.0,White,Tan,328.1,sedan
855,2016 Kia Optima LX,14599,109,7,No Accidents or Damage Reported,0,0,178.0,110.4,45.5,39.8,Null,3219,Null,Front Wheel Drive,Automatic,178,4000,191.1,73.2,57.7,24,35,4, Gas,2.4,Burgundy,Gray,445.0,sedan
856,2019 BMW 540 I xDrive,35998,24,4,No Accidents or Damage Reported,0,6,332.0,117.1,41.4,38.8,Null,4019,Null,All Wheel Drive,Automatic,332,1380,194.6,73.5,58.2,21,29,6, Turbo Gas,3.0,Gray,Black,2405.8,sedan
857,2022 Volkswagen Passat SE,24998,33,1,No Accidents or Damage Reported,0,0,206.0,110.4,42.4,38.3,Null,3314,Null,Front Wheel Drive,Automatic,206,1700,193.6,72.2,58.0,24,36,4, Turbo Gas,2.0,Black,Black,1211.8,sedan
858,2023 Genesis G70 2.0T,38998,6,0,No Accidents or Damage Reported,0,0,260.0,111.6,42.6,39.8,Null,3688,Null,Rear Wheel Drive,Automatic,260,1400,184.4,72.8,55.1,21,31,4, Turbo Gas,2.0,White,Cream,1857.1,sedan
859,2014 Hyundai Sonata SE,14998,101,9,No Accidents or Damage Reported,0,1,181.0,110.0,45.5,40.0,Null,3245,Null,Front Wheel Drive,Automatic,181,4250,189.8,72.2,57.9,24,35,4, Gas,2.4,White,Black,425.9,sedan
860,2019 Toyota Corolla LE,19998,61,4,No Accidents or Damage Reported,0,0,128.0,106.3,42.3,38.3,Null,2870,Null,Front Wheel Drive,Automatic,128,4400,183.1,69.9,57.3,28,36,4, Gas,1.8,White,Black,290.9,sedan
861,2012 Chevrolet Malibu LTZ,15998,53,11,No Accidents or Damage Reported,0,0,160.0,112.3,42.2,39.4,Null,3473,Null,Front Wheel Drive,Automatic,160,4500,191.8,70.3,57.1,22,33,4, Gas,2.4,Red,Brown,355.6,sedan
862,2020 Hyundai Elantra SE,18998,47,3,No Accidents or Damage Reported,0,0,132.0,106.3,42.2,40.3,Null,2844,Null,Front Wheel Drive,Automatic,132,4500,181.9,70.9,56.5,30,40,4, Gas,2.0,White,Black,293.3,sedan
863,2012 Mazda Mazda3 I Touring,15998,56,11,No Accidents or Damage Reported,0,5,148.0,103.9,42.0,38.9,Null,2950,Null,Front Wheel Drive,Automatic,148,4100,180.9,69.1,57.9,24,33,4, Gas,2.0,Black,Black,361.0,sedan
864,2020 Kia Forte LXS,18998,44,3,No Accidents or Damage Reported,0,0,132.0,106.3,42.2,38.8,Null,2762,Null,Front Wheel Drive,Automatic,132,4500,182.7,70.9,56.5,29,40,4, Gas,2.0,Blue,Black,293.3,sedan
865,2021 Toyota Camry LE,21998,66,2,No Accidents or Damage Reported,0,0,184.0,111.2,42.1,38.3,Null,3296,Null,Front Wheel Drive,Automatic,184,5000,192.1,72.4,56.9,28,39,4, Gas,2.5,Silver,Black,368.0,sedan
866,2020 Nissan Sentra SV,19998,30,3,No Accidents or Damage Reported,0,0,146.0,106.8,44.0,38.9,Null,3045,Null,Front Wheel Drive,Automatic,146,4400,182.7,71.5,56.9,29,39,4, Gas,2.0,White,Black,331.8,sedan
867,2020 Lexus IS 300 F-Sport,34998,26,3,No Accidents or Damage Reported,0,0,258.0,110.2,44.8,38.2,Null,3583,Null,Rear Wheel Drive,Automatic,258,1650,184.3,71.3,56.3,21,30,4, Turbo Gas,2.0,White,Red,1563.6,sedan
868,2019 Hyundai Elantra SE,17998,40,4,No Accidents or Damage Reported,0,0,132.0,106.3,42.2,40.3,Null,2844,Null,Front Wheel Drive,Automatic,132,4500,181.9,70.9,56.5,29,38,4, Gas,2.0,Gray,Gray,293.3,sedan
869,2018 Toyota Camry SE,24998,49,5,No Accidents or Damage Reported,0,0,184.0,111.2,42.1,38.3,Null,3340,Null,Front Wheel Drive,Automatic,184,5000,192.7,72.4,56.9,28,39,4, Gas,2.5,Green,Gray,368.0,sedan
870,2021 Honda Civic LX,22998,43,2,No Accidents or Damage Reported,0,0,138.0,106.3,42.3,39.3,Null,2771,Null,Front Wheel Drive,Automatic,138,4200,182.7,70.9,55.7,30,38,4, Gas,2.0,Blue,Black,328.6,sedan
871,2014 Hyundai Azera Limited,16998,79,9,No Accidents or Damage Reported,0,0,255.0,112.0,45.5,40.3,Null,3605,Null,Front Wheel Drive,Automatic,255,5200,193.3,73.2,57.9,19,29,6, Gas,3.3,Silver,Tan,490.4,sedan
872,2021 Genesis G70 3.3T,34998,30,2,No Accidents or Damage Reported,0,0,376.0,111.6,42.6,38.5,Null,3887,Null,All Wheel Drive,Automatic,376,1300,184.4,72.8,55.1,17,25,6, Turbo Gas,3.3,Blue,Black,2892.3,sedan
873,2019 Infiniti Q50 Signature Edition,27998,50,4,No Accidents or Damage Reported,0,1,295.0,112.2,44.5,39.5,Null,3778,Null,Rear Wheel Drive,Automatic,295,1500,189.6,71.8,56.8,20,29,6, Turbo Gas,3.0,Blue,Black,1966.7,sedan
874,2015 Ford Focus SE,15998,36,8,No Accidents or Damage Reported,0,8,146.0,104.3,41.9,38.3,Null,2960,Null,Front Wheel Drive,Automatic,146,4450,178.5,71.8,57.7,26,36,4, Gas,2.0,Blue,Gray,328.1,sedan
875,2019 Kia Optima SX,20998,85,4,No Accidents or Damage Reported,0,0,260.0,110.4,45.5,39.8,Null,3558,Null,Front Wheel Drive,Automatic,260,1350,191.1,73.2,57.7,21,30,4, Turbo Gas,2.0,Black,Black,1925.9,sedan
876,2019 Lincoln MKZ Standard,21998,57,4,No Accidents or Damage Reported,0,0,275.0,112.2,44.3,37.9,Null,3739,Null,Front Wheel Drive,Automatic,275,3000,194.1,73.4,58.2,20,31,4, Turbo Gas,2.0,Silver,Black,916.7,sedan
877,2018 Nissan Maxima S,22998,44,5,No Accidents or Damage Reported,0,0,261.0,109.3,45.0,39.4,Null,3478,Null,Front Wheel Drive,Automatic,261,4400,192.8,73.2,56.5,21,30,6, Gas,3.5,Black,Black,593.2,sedan
878,2017 Mercedes-Benz C300,25998,50,6,No Accidents or Damage Reported,0,1,273.0,111.8,41.7,37.1,Null,3594,Null,All Wheel Drive,Automatic,273,1300,184.5,71.3,56.8,24,31,4, Turbo Gas,2.0,White,Black,2100.0,sedan
879,2019 Mercedes-Benz A220,27998,55,4,No Accidents or Damage Reported,0,0,221.0,107.4,41.8,40.3,Null,3417,Null,All Wheel Drive,Automatic,221,1600,179.1,70.7,56.9,24,35,4, Turbo Gas,2.0,White,Black,1381.2,sedan
880,2020 BMW 330 I xDrive,32998,24,3,No Accidents or Damage Reported,0,0,295.0,112.2,42.0,38.7,Null,3764,Null,All Wheel Drive,Automatic,295,1550,185.7,71.9,57.0,25,34,4, Turbo Gas,2.0,Black,Tan,1903.2,sedan
881,2021 BMW 330 I xDrive,38998,6,2,No Accidents or Damage Reported,0,0,295.0,112.2,42.0,38.7,Null,3764,Null,All Wheel Drive,Automatic,295,1550,185.7,71.9,57.0,25,34,4, Turbo Gas,2.0,White,Black,1903.2,sedan
882,2019 Kia Forte LXS,17998,48,4,No Accidents or Damage Reported,0,0,132.0,106.3,42.2,38.8,Null,2762,Null,Front Wheel Drive,Automatic,132,4500,182.7,70.9,56.5,30,40,4, Gas,2.0,Red,Black,293.3,sedan
883,2023 Kia Forte GT,26998,16,0,No Accidents or Damage Reported,0,0,195.0,106.3,42.2,38.8,Null,3079,Null,Front Wheel Drive,Automatic,195,1500,182.7,70.9,56.5,27,35,4, Turbo Gas,1.6,Gray,Black,1300.0,sedan
884,2020 Nissan Altima SR,21998,44,3,No Accidents or Damage Reported,0,0,178.0,111.2,43.8,39.2,Null,3414,Null,All Wheel Drive,Automatic,178,3600,192.9,72.9,57.4,25,35,4, Gas,2.5,Red,Black,494.4,sedan
885,2017 Lexus ES 350,27998,44,6,No Accidents or Damage Reported,0,5,248.0,111.0,41.9,37.5,Null,3571,Null,Front Wheel Drive,Automatic,248,4700,193.3,71.7,57.1,21,30,6, Gas,3.5,Black,Gray,527.7,sedan
886,2017 Mercedes-Benz C300,24998,49,6,No Accidents or Damage Reported,0,0,273.0,111.8,41.7,37.1,Null,3417,Null,Rear Wheel Drive,Automatic,273,1300,184.5,71.3,56.8,24,34,4, Turbo Gas,2.0,Blue,Gray,2100.0,sedan
887,2014 Mercedes-Benz C300 Sport,19998,61,9,No Accidents or Damage Reported,0,0,251.0,108.7,41.7,37.1,Null,3726,Null,All Wheel Drive,Automatic,251,3500,180.8,69.7,56.3,20,27,6, Gas,3.5,Black,Black,717.1,sedan
888,2018 Nissan Kicks SV,17998,84,5,No Accidents or Damage Reported,0,1,115.0,103.1,43.7,40.7,25.3 cu ft,2654,Null,Front Wheel Drive,Automatic,115,4000,169.1,69.3,62.4,31,36,4, Gas,1.6,White,Black,287.5,sedan
889,2017 Ford Fusion Titanium,20998,53,6,No Accidents or Damage Reported,0,0,270.0,112.2,44.3,39.2,Null,3526,Null,Front Wheel Drive,Automatic,270,3000,191.7,72.9,58.1,21,31,4, Turbo Gas,2.0,Gray,Black,900.0,sedan
890,2017 Lincoln MKZ Reserve,21998,52,6,No Accidents or Damage Reported,0,0,270.0,112.2,44.3,37.9,Null,3739,Null,Front Wheel Drive,Automatic,270,3000,194.1,73.4,58.2,21,31,4, Turbo Gas,2.0,White,Tan,900.0,sedan
891,2020 Mercedes-Benz E450,43998,40,3,No Accidents or Damage Reported,0,1,369.0,115.7,41.3,37.9,Null,4134,Null,All Wheel Drive,Automatic,369,1600,193.8,72.9,57.8,20,28,6, Turbo Gas,3.0,White,Tan,2306.2,sedan
892,2019 Toyota Corolla LE,18998,77,4,No Accidents or Damage Reported,0,0,128.0,106.3,42.3,38.3,Null,2870,Null,Front Wheel Drive,Automatic,128,4400,183.1,69.9,57.3,28,36,4, Gas,1.8,White,Black,290.9,sedan
893,2020 Acura ILX Premium A-Spec,25998,42,3,No Accidents or Damage Reported,0,0,180.0,105.1,42.3,38.0,Null,3144,Null,Front Wheel Drive,Automatic,180,3600,182.2,70.6,55.6,24,34,4, Gas,2.4,Gray,Black,500.0,sedan
894,2020 Genesis G70,33998,26,3,No Accidents or Damage Reported,0,0,376.0,111.6,42.6,38.5,Null,3774,Null,Rear Wheel Drive,Automatic,376,1300,184.4,72.8,55.1,17,26,6, Turbo Gas,3.3,Red,Black,2892.3,sedan
895,2018 Honda Accord Sport,26998,69,5,No Accidents or Damage Reported,0,9,273.0,111.4,42.3,37.5,Null,3377,Null,Front Wheel Drive,Automatic,273,1500,192.2,73.3,57.1,22,32,4, Turbo Gas,2.0,Black,Black,1820.0,sedan
